Driver,Year,NumStints,NumCompoundsUsed,LongestStint,AvgPaceSoft,AvgPaceMedium,AvgPaceHard,DegSoft,DegMed,AvgTrackTemp,MaxTrackTemp,MinTrackTemp,DegHard,GP
RUS,2025,1,1,3,,90.653,,,-0.546499999999998,48.833333333333336,48.833333333333336,48.833333333333336,,Saudi Arabian Grand Prix
SAI,2025,4,2,5,,92.71513333333334,92.80286666666667,,0.050275000000001735,41.715,49.06666666666666,36.3,-0.15202500000000074,Saudi Arabian Grand Prix
STR,2025,2,2,4,90.65899999999999,92.12475,,0.012473684210525669,-0.16015000000000087,47.099999999999994,48.5,45.699999999999996,,Saudi Arabian Grand Prix
TSU,2025,1,1,7,,95.37885714285714,,,0.13853571428571446,44.01428571428572,44.01428571428572,44.01428571428572,,Saudi Arabian Grand Prix
VER,2025,4,1,7,,94.04406666666667,,,-0.14458665284787495,43.59714285714286,48.56666666666666,36.42857142857144,,Saudi Arabian Grand Prix
ALB,2025,3,2,6,,91.17916666666667,92.67866666666667,,0.23768571428571356,38.73333333333333,42.199999999999996,36.3,0.006671052631579744,Miami Grand Prix
ALO,2025,1,1,5,,91.5008,,,0.5778243243243225,40.24,40.24,40.24,,Miami Grand Prix
ANT,2025,2,1,13,,90.99935576923076,,,-0.15456725871462154,41.01538461538462,44.23076923076923,37.8,,Miami Grand Prix
BEA,2025,1,1,9,,92.05088888888889,,,-0.02028333333333284,43.111111111111114,43.111111111111114,43.111111111111114,,Miami Grand Prix
BOR,2025,1,1,5,,92.27040000000001,,,-0.03580000000000039,42.260000000000005,42.260000000000005,42.260000000000005,,Miami Grand Prix
DOO,2025,3,1,7,,92.37892857142857,,,0.0012595238095240574,39.96071428571428,44.357142857142854,36.3,,Miami Grand Prix
GAS,2025,4,1,6,,95.57520833333332,,,0.5866332883884459,39.19791666666667,43.9,36.3,,Miami Grand Prix
HAD,2025,2,1,5,,,91.197,,,40.43,41.64,39.22,-0.16391616541353238,Miami Grand Prix
HAM,2025,3,1,4,,90.01361111111112,,,0.10567698412698497,40.48888888888889,44.625,37.56666666666667,,Miami Grand Prix
HUL,2025,1,1,3,,95.185,,,0.3834999999999979,36.3,36.3,36.3,,Miami Grand Prix
LAW,2025,2,1,6,,,91.57870833333334,,,40.0,40.9,39.099999999999994,-0.31466328437917346,Miami Grand Prix
LEC,2025,2,1,6,,90.28537500000002,,,0.07716048064085526,41.55,44.0,39.1,,Miami Grand Prix
NOR,2025,3,1,6,,89.74961111111111,,,-0.08182223942208512,40.050000000000004,43.35,38.00000000000001,,Miami Grand Prix
OCO,2025,3,2,6,95.55766666666666,91.643,,0.29749999999999927,0.10575338345864665,39.572222222222216,44.31666666666666,36.3,,Miami Grand Prix
PIA,2025,4,1,6,,90.83027083333333,,,-0.07302236842105259,39.33333333333333,44.36666666666667,36.3,,Miami Grand Prix
RUS,2025,2,1,16,,90.22969791666667,,,-0.1771904411764702,41.240625,43.68125,38.800000000000004,,Miami Grand Prix
SAI,2025,3,1,5,,92.22728888888889,,,0.0765244186046519,38.91111111111111,42.9,36.3,,Miami Grand Prix
STR,2025,1,1,5,,90.9338,,,0.36600862068965495,40.36,40.36,40.36,,Miami Grand Prix
TSU,2025,1,1,7,,93.09142857142858,,,-0.034964285714286183,41.628571428571426,41.628571428571426,41.628571428571426,,Miami Grand Prix
VER,2025,2,1,7,,93.60992857142857,,,0.06244887475538234,39.985714285714295,43.542857142857144,36.42857142857144,,Miami Grand Prix
ALB,2025,5,2,6,85.47670833333333,83.58172222222223,,1.1214548286604358,0.14634999999999895,38.07833333333333,41.75,33.266666666666666,,Emilia Romagna Grand Prix
ALO,2025,4,2,5,80.50731111111111,,76.666,0.06436140350877106,,39.605000000000004,41.93333333333333,36.333333333333336,-0.13681578947368456,Emilia Romagna Grand Prix
ANT,2025,2,2,8,81.85371428571429,80.27175,,-0.051250000000000566,-0.011785714285714075,36.32053571428572,39.228571428571435,33.4125,,Emilia Romagna Grand Prix
BEA,2025,2,1,9,,80.60994444444444,,,0.02252567567567297,36.611111111111114,39.833333333333336,33.388888888888886,,Emilia Romagna Grand Prix
BOR,2025,3,2,7,81.5428,79.87369642857144,,-0.14059999999999778,-0.25448688524590213,37.77142857142857,40.1,33.31428571428571,,Emilia Romagna Grand Prix
COL,2025,1,1,8,,81.318375,,,0.1999665587918015,33.525,33.525,33.525,,Emilia Romagna Grand Prix
GAS,2025,1,1,11,,81.00727272727272,,,0.11619626168224295,33.41818181818181,33.41818181818181,33.41818181818181,,Emilia Romagna Grand Prix
HAD,2025,2,2,6,88.04775000000001,80.351,,2.3808809523809518,-0.08337142857142876,36.72083333333333,40.175,33.266666666666666,,Emilia Romagna Grand Prix
HAM,2025,4,2,5,78.74633333333334,78.32358333333333,,-0.426184210526316,-0.2184798245614035,38.05291666666667,42.525000000000006,33.22,,Emilia Romagna Grand Prix
HUL,2025,3,1,8,,83.54722222222222,,,2.0107098579782794,37.87638888888888,40.166666666666664,33.3625,,Emilia Romagna Grand Prix
LAW,2025,1,1,4,,80.84224999999999,,,-0.13029999999999686,32.975,32.975,32.975,,Emilia Romagna Grand Prix
LEC,2025,6,2,6,87.79172222222223,78.3521,,-0.7218497175141257,-0.14647080539185914,38.42444444444445,42.980000000000004,33.25000000000001,,Emilia Romagna Grand Prix
NOR,2025,2,2,6,79.06849999999999,79.9975,,0.4861714285714297,-0.028826086956522206,36.625,40.0,33.25,,Emilia Romagna Grand Prix
OCO,2025,1,1,4,,80.9015,,,0.2214000000000012,32.85,32.85,32.85,,Emilia Romagna Grand Prix
PIA,2025,5,2,8,87.1046,77.61722222222221,,1.5815070117287098,0.0907974101921476,38.10766666666666,41.0,33.325,,Emilia Romagna Grand Prix
RUS,2025,3,2,8,81.58257142857143,80.59087500000001,,0.061191860465115766,0.08988888888888784,37.73,39.94,33.55,,Emilia Romagna Grand Prix
SAI,2025,3,2,7,87.01737499999999,80.44228571428572,,-1.4051318681318685,-0.009571428571429607,35.276984126984125,37.55,33.31428571428572,,Emilia Romagna Grand Prix
STR,2025,6,3,5,82.01613888888889,78.92840000000001,77.075,2.138898538221903,-0.16712500000000116,38.064166666666665,41.63333333333333,33.059999999999995,-0.11974999999999975,Emilia Romagna Grand Prix
TSU,2025,2,1,7,,78.82323809523808,,,-0.01735714285714214,34.59285714285714,35.99999999999999,33.18571428571429,,Emilia Romagna Grand Prix
VER,2025,1,1,8,,80.66299999999998,,,0.06465442404006691,33.3125,33.3125,33.3125,,Emilia Romagna Grand Prix
ALB,2025,7,3,9,78.58654285714286,75.79333333333332,74.73012499999999,0.1791165757912631,0.05428189655172426,38.68801587301588,41.78571428571429,35.31111111111111,-0.5279249999999975,Monaco Grand Prix
ALO,2025,5,2,7,74.58605555555556,77.09723214285714,,-0.07876591478696733,-0.298824152542374,39.38404761904762,42.35,35.528571428571425,,Monaco Grand Prix
ANT,2025,4,2,10,75.6076,75.26042857142856,,-0.7810668555931927,0.03036475409836114,37.899047619047614,40.25,35.54285714285714,,Monaco Grand Prix
BEA,2025,5,3,10,74.77617777777778,72.39,75.30999999999999,-0.09263589480822067,-0.025599999999999304,37.778999999999996,40.67999999999999,35.540000000000006,-0.21474264705882334,Monaco Grand Prix
BOR,2025,5,2,6,77.39550000000001,77.10374999999999,,0.5577347414234516,0.20822920168067224,38.85133333333333,42.22,35.6,,Monaco Grand Prix
COL,2025,8,3,7,76.03437777777778,75.8017142857143,76.16760000000001,0.513425342401014,-0.036405797101449915,38.90089285714286,41.900000000000006,35.55714285714286,-0.28140000000000076,Monaco Grand Prix
GAS,2025,7,3,7,77.34037976190476,74.47219047619048,75.69542857142856,-0.23063868051618291,-0.21899385245901748,38.62884353741497,42.43333333333334,35.72857142857143,-0.11256185567010377,Monaco Grand Prix
HAD,2025,5,3,8,73.339,78.00762499999999,77.41825,-0.1656233108108109,0.09431914893617019,38.224761904761905,39.57142857142857,37.08571428571429,-1.0824616596638659,Monaco Grand Prix
HAM,2025,7,2,7,81.8395761904762,74.19808333333333,,1.0737948637510542,-0.25581055900620997,38.91003401360545,42.4,35.68333333333333,,Monaco Grand Prix
HUL,2025,6,2,7,76.44585714285715,75.316125,,0.19655068370254813,-0.059141573588632826,38.6756746031746,41.60000000000001,35.885714285714286,,Monaco Grand Prix
LAW,2025,5,3,10,74.1351875,75.70246428571429,75.80783333333333,-0.3168666794103917,0.07090403462920611,37.845880952380945,39.6375,35.528571428571425,-0.2439684210526325,Monaco Grand Prix
LEC,2025,5,2,9,74.11006111111111,,74.2215,0.12112632519992865,,38.218888888888884,40.239999999999995,35.65,0.02424000000000022,Monaco Grand Prix
NOR,2025,6,2,7,72.59341666666667,76.79051587301588,,-0.20931666666666607,0.9533809523809528,38.196626984126986,40.68333333333333,35.77142857142857,,Monaco Grand Prix
OCO,2025,6,3,8,74.09490714285715,76.4065,75.54233333333333,-0.20087857142857152,-0.20354761904761995,38.76424603174603,42.35,35.474999999999994,-0.30605333333333345,Monaco Grand Prix
PIA,2025,5,1,3,73.4094,,,-0.01959999999999909,,38.54,41.03333333333334,35.73333333333333,,Monaco Grand Prix
RUS,2025,5,2,7,75.60103333333333,75.9982857142857,,0.6337921551760746,-0.30692465753424475,38.080666666666666,40.21999999999999,35.4,,Monaco Grand Prix
SAI,2025,8,3,6,78.69753333333333,76.0455,74.945375,0.6582840367597003,0.09004285714285762,38.60145833333333,42.42,35.46666666666667,-0.3299499999999994,Monaco Grand Prix
STR,2025,4,2,6,77.1225,74.11194999999998,,2.2087118644067796,0.10834285714285675,38.50625,42.199999999999996,35.1,,Monaco Grand Prix
TSU,2025,5,3,7,79.10904166666666,74.62242857142857,77.84785714285715,0.5717512490241996,-0.23698605959076213,38.120380952380955,40.34,35.371428571428574,-0.3665857142857143,Monaco Grand Prix
VER,2025,4,3,7,84.15533333333333,74.91795714285715,76.944,6.540500000000003,-0.6045529940119757,38.63642857142857,40.9,35.385714285714286,0.4234756097560965,Monaco Grand Prix
ALB,2025,2,2,10,80.98150000000001,80.74300000000001,,0.05126893939393987,0.5273999999999972,44.3925,45.175,43.61,,Spanish Grand Prix
ALO,2025,4,3,10,80.9229,90.10025,78.25996666666666,-0.03498295454545463,-0.004813333333333844,47.10166666666667,48.76666666666667,44.04,0.2677543103448285,Spanish Grand Prix
ANT,2025,2,2,14,81.08115384615385,81.41528571428572,,0.09232680115273793,0.09777658674188974,47.166483516483524,49.67142857142858,44.66153846153846,,Spanish Grand Prix
BEA,2025,2,2,8,81.59385714285715,,81.97775,0.07390573770491726,,46.744642857142864,49.975,43.51428571428572,0.137508771929825,Spanish Grand Prix
BOR,2025,2,2,11,81.2400909090909,,81.22983333333333,0.17694545454545507,,46.81363636363636,50.0,43.627272727272725,-0.06979999999999915,Spanish Grand Prix
COL,2025,2,2,8,80.48366666666665,,81.11312500000001,0.024500000000003297,,43.95833333333333,44.46666666666666,43.45,0.1160357142857138,Spanish Grand Prix
GAS,2025,4,3,7,80.3374,80.32757142857143,79.11725,0.34689999999999943,0.0888214285714299,46.44821428571429,49.85,43.34285714285715,0.025968421052630503,Spanish Grand Prix
HAD,2025,2,2,10,80.8886,,81.1962,-0.02634280303030275,,47.11,50.12,44.099999999999994,0.010300000000000828,Spanish Grand Prix
HAM,2025,4,3,9,79.46333333333334,80.61428571428573,78.51477777777777,0.4089999999999987,-0.05888013698630035,46.31944444444444,49.97777777777779,42.86666666666667,0.015295790020790054,Spanish Grand Prix
HIR,2025,1,1,3,,,80.56633333333333,,,50.0,50.0,50.0,-0.17350000000000415,Spanish Grand Prix
HUL,2025,3,3,10,81.31125,80.516,77.11033333333333,-0.585900000000001,0.02866220735785981,47.6,49.85,44.25,-0.2959999999999993,Spanish Grand Prix
LAW,2025,2,1,11,80.76741666666666,,,-0.015703140467655724,,46.913636363636364,50.0,43.82727272727273,,Spanish Grand Prix
LEC,2025,3,2,10,80.14524999999999,80.67525,,0.06143344155844184,0.10797142857142598,45.925555555555555,50.010000000000005,43.31666666666667,,Spanish Grand Prix
MAR,2025,2,2,4,,75.89366666666666,82.25925,,0.17907894736842053,49.141666666666666,49.53333333333333,48.75,-3.1077457627118634,Spanish Grand Prix
NOR,2025,4,3,10,80.56923888888889,78.76599999999999,75.66233333333334,0.07075000000000038,0.09259999999999875,46.501666666666665,50.0,43.3,-0.16384210526315754,Spanish Grand Prix
OCO,2025,1,1,8,,82.030125,,,0.017713375796178498,43.45,43.45,43.45,,Spanish Grand Prix
PIA,2025,3,3,14,80.89857142857143,80.89650000000002,76.02033333333333,0.10292857142857262,0.12032747252747278,47.532539682539685,50.028571428571425,44.33571428571429,-0.07300000000000038,Spanish Grand Prix
RUS,2025,2,2,16,80.847375,81.10286666666667,,0.02334650980392172,0.10449642857142877,47.168958333333336,49.60666666666667,44.731249999999996,,Spanish Grand Prix
SAI,2025,3,2,11,80.60900000000001,81.28478787878788,,0.16357142857142845,0.14162467532467576,46.324963924963924,50.03333333333333,43.627272727272725,,Spanish Grand Prix
STR,2025,2,2,5,77.0826,76.28266666666666,,0.5850779220779218,-0.16175000000000134,49.11666666666666,49.99999999999999,48.23333333333333,,Spanish Grand Prix
TSU,2025,5,3,9,81.07239583333333,81.09955555555555,79.09066666666666,0.1804154761904766,0.24781666666666663,47.27361111111111,49.86666666666667,43.3125,0.16824999999999923,Spanish Grand Prix
VER,2025,3,2,9,79.80384722222223,80.08842857142858,,-0.011383333333334043,0.1186095890410966,46.17010582010582,49.949999999999996,43.48888888888889,,Spanish Grand Prix
ALB,2025,8,2,9,79.92781944444444,77.37555555555555,,-0.053579140621646294,-0.2925404076738609,41.71256944444444,45.833333333333336,36.65555555555555,,Canadian Grand Prix
ALO,2025,5,1,7,80.29945428571428,,,0.4031197423887593,,40.51585714285714,45.699999999999996,36.540000000000006,,Canadian Grand Prix
ANT,2025,6,2,13,79.24652666666667,76.70507692307693,,0.5144772180451112,-0.017827751196172376,41.609102564102564,45.76666666666667,36.98461538461539,,Canadian Grand Prix
BEA,2025,8,2,11,76.91135000000001,75.2517111111111,,-0.7460560900604657,-0.16758333333333364,41.68748106060606,45.866666666666674,36.4,,Canadian Grand Prix
BOR,2025,7,3,7,78.90352777777778,79.53264285714286,75.85451785714285,-1.4397518207282909,1.001746428571429,41.2141156462585,45.675,36.785714285714285,-0.26023082191780783,Canadian Grand Prix
COL,2025,7,2,14,80.27885,76.30638095238095,,0.9428293288632268,-0.33046565300896347,41.779761904761905,45.800000000000004,36.95,,Canadian Grand Prix
GAS,2025,9,2,11,80.15659285714287,77.73077272727272,,-1.2003752953813112,-1.1346043290043286,42.13774410774411,45.720000000000006,36.936363636363645,,Canadian Grand Prix
HAD,2025,7,2,9,79.77420833333333,76.29211111111111,,1.4849517824058198,-0.5378165266106452,41.524206349206345,43.975,36.77777777777778,,Canadian Grand Prix
HAM,2025,5,2,12,84.63892857142858,77.8873611111111,,-0.08822499999999828,-1.09017053701016,41.12942857142857,43.73333333333334,36.76666666666666,,Canadian Grand Prix
HUL,2025,5,3,9,80.209375,77.68433333333333,75.90199999999999,0.33211538461538415,-0.025599999999999554,40.71138888888889,45.833333333333336,36.6875,-0.20683095238095156,Canadian Grand Prix
LAW,2025,9,2,11,79.74639583333334,79.11871969696969,,0.3588471638655475,-1.3083785714285707,41.82138047138048,45.800000000000004,36.6090909090909,,Canadian Grand Prix
LEC,2025,4,2,5,81.0574,74.43645000000001,,-0.2957884523998091,-0.28955000000000125,44.30499999999999,45.8,41.975,,Canadian Grand Prix
NOR,2025,5,2,10,74.32511904761904,74.34408888888889,,-0.00814893617021388,-0.16846669324827265,40.572761904761904,44.53333333333334,36.739999999999995,,Canadian Grand Prix
OCO,2025,7,2,10,74.734375,75.25882222222222,,0.0909374999999995,-0.21978080808080844,41.885,45.866666666666674,36.82,,Canadian Grand Prix
PIA,2025,6,2,8,77.1396875,76.19481250000001,,2.455015687583444,0.03447735870048896,41.11944444444445,45.76666666666667,36.5,,Canadian Grand Prix
RUS,2025,7,2,13,77.65780555555557,76.50592307692308,,-0.11583743107769402,0.038031715388857905,42.276373626373626,45.79999999999999,37.08461538461539,,Canadian Grand Prix
SAI,2025,8,2,11,78.71515555555557,76.42130909090909,,0.47750829802497186,-0.47799567524314834,41.678920454545455,45.875,36.73636363636363,,Canadian Grand Prix
STR,2025,4,1,6,78.71180833333334,,,-0.8206481092436981,,44.285,45.76666666666667,43.29999999999999,,Canadian Grand Prix
TSU,2025,6,2,10,79.71563333333333,76.9905,,-0.389268647281922,-0.002708795269770959,41.77666666666667,45.86666666666667,36.55999999999999,,Canadian Grand Prix
VER,2025,7,2,11,75.38975666666667,79.96487878787879,,-0.1559801492537305,-4.215491939345571,41.35573593073593,45.8,36.78181818181818,,Canadian Grand Prix
ALB,2025,5,3,16,73.042,74.96346031746032,70.55071875,1.526884615384614,0.7361019337016572,37.41894841269841,42.185714285714276,34.83125,-0.38773622549019626,Austrian Grand Prix
ALO,2025,6,3,11,88.35433333333333,71.55895909090908,70.93546212121211,-16.3915,-0.5529863618968097,37.73500000000001,42.36666666666667,35.018181818181816,-0.09078966541932643,Austrian Grand Prix
ANT,2025,3,3,14,69.9577,69.74121428571429,69.336,0.017173826173827206,0.05342060766182317,36.38746031746032,37.01,35.285714285714285,-0.23850000000000182,Austrian Grand Prix
BEA,2025,4,1,11,,69.20832323232324,,,-0.13413997513688725,37.775505050505046,42.4,34.690909090909095,,Austrian Grand Prix
BEG,2025,3,2,6,67.7232,,69.5665,0.13204268292682866,,39.044444444444444,42.43333333333334,36.54,-0.3143589041095893,Austrian Grand Prix
BOR,2025,3,3,12,70.5185,70.263625,68.58200000000001,0.06335664335664253,0.09505952380952298,38.03055555555555,42.73333333333333,34.849999999999994,-0.5940000000000033,Austrian Grand Prix
COL,2025,4,2,16,,73.65968749999999,69.4315,,-0.831055000000001,37.76631944444445,42.6,34.9125,-0.09362155765920871,Austrian Grand Prix
DUN,2025,2,2,4,66.00500000000001,,67.379,-0.15064285714285677,,38.454166666666666,38.675,38.23333333333333,-0.398599999999999,Austrian Grand Prix
GAS,2025,6,3,15,76.32566666666666,71.06100833333333,71.594,2.3379999999999983,0.02054698693636699,37.817777777777785,42.4,34.95333333333334,0.07542201039861351,Austrian Grand Prix
HAD,2025,4,3,14,70.32685714285716,74.11714285714285,72.07351785714286,-0.035892857142856976,0.93149421965318,37.68482142857143,42.18571428571429,35.03571428571429,-0.6128767184801391,Austrian Grand Prix
HAM,2025,5,2,5,74.74841111111111,,68.28963333333333,-2.699871036929528,,36.226666666666674,38.03333333333334,34.1,-0.2193499999999996,Austrian Grand Prix
HUL,2025,3,2,14,,70.3122857142857,69.37022222222222,,0.05579780219780258,38.08703703703704,42.76666666666667,35.15,-0.20684166666666592,Austrian Grand Prix
LAW,2025,4,2,14,72.12863492063492,74.46950000000001,,-0.5073285714285707,1.7031904761904768,38.35714285714286,42.449999999999996,34.878571428571426,,Austrian Grand Prix
LEC,2025,2,1,9,,75.18577777777779,,,5.103927083333331,36.02777777777778,37.36666666666667,34.68888888888889,,Austrian Grand Prix
NOR,2025,4,2,12,73.70366666666666,67.87291666666667,,1.196092564102564,-0.12715817077659242,36.22708333333333,37.16666666666667,35.016666666666666,,Austrian Grand Prix
OCO,2025,3,2,8,70.25762499999999,69.47761904761904,,-0.034535714285714586,-0.2021541353383448,37.8906746031746,42.86666666666667,34.4625,,Austrian Grand Prix
PIA,2025,4,2,10,,69.09923333333333,67.98344444444444,,-0.26957233555917864,37.973333333333336,42.833333333333336,34.96666666666667,-0.07371557071960232,Austrian Grand Prix
RUS,2025,4,3,14,69.90150000000001,70.05892857142857,68.10241666666667,0.09704848484848524,0.014039180537772122,37.809226190476195,42.43333333333333,35.27857142857143,-0.07893421052631758,Austrian Grand Prix
SAI,2025,4,2,11,,72.19161904761906,68.41157575757576,,0.7728015447667079,37.99253246753247,43.166666666666664,35.02727272727273,-0.046378980891719504,Austrian Grand Prix
STR,2025,5,3,11,74.00380303030303,74.3468,70.2315,3.3191667832167835,-0.7567803728529531,37.789878787878784,42.44,34.67,0.11706060606060667,Austrian Grand Prix
TSU,2025,2,2,13,,70.59392307692308,71.10155555555555,,0.006181318681318758,35.57136752136752,36.388888888888886,34.753846153846155,-0.0546666666666662,Austrian Grand Prix
VER,2025,5,3,9,74.30223333333333,70.01666666666667,71.06605555555555,3.598052631578948,-0.04030945945945899,36.13088888888889,39.36666666666667,33.949999999999996,0.9151178571428565,Austrian Grand Prix
ALB,2025,5,3,12,99.10975,89.31766666666665,92.76344444444445,3.352452380952379,-0.08112121212121177,36.8261111111111,40.725,25.46666666666667,0.09034999999999989,British Grand Prix
ALO,2025,4,2,7,,90.59383333333332,91.7029,,-0.04875187969924837,39.61404761904762,40.86666666666667,38.34285714285714,0.13975923645320254,British Grand Prix
ANT,2025,3,1,9,,92.7932037037037,,,-0.07856198156682133,39.41481481481481,40.53333333333333,38.3111111111111,,British Grand Prix
ARO,2025,1,1,4,,89.92175,,,-0.32735000000000053,38.675000000000004,38.675000000000004,38.675000000000004,,British Grand Prix
BEA,2025,3,2,7,,91.08173333333333,93.26828571428572,,-0.20188947368420979,39.346984126984125,40.96,38.31428571428571,-0.028428571428571147,British Grand Prix
BOR,2025,3,1,8,,92.61920833333333,,,-0.14843888888888865,39.167857142857144,40.675,38.22857142857142,,British Grand Prix
COL,2025,3,1,11,,92.27182954545454,,,-0.07092911558758896,39.203030303030296,40.675,38.309090909090905,,British Grand Prix
GAS,2025,3,2,3,91.61266666666667,93.55499999999999,,0.37076923076923024,-0.08550000000000323,34.800000000000004,41.36666666666667,24.666666666666668,,British Grand Prix
HAD,2025,5,3,12,97.87512500000001,91.32933333333332,87.93266666666666,-4.321357879924955,-0.19245958646616482,36.745,40.86666666666667,25.5,-0.03621052631579146,British Grand Prix
HAM,2025,4,2,7,92.24575,91.0013111111111,,-0.36910000000000165,0.1806756892230579,38.98636904761905,40.75714285714286,38.17999999999999,,British Grand Prix
HUL,2025,3,2,9,90.59957142857145,96.93280555555555,,0.3631844262295087,3.4303250000000003,34.75,40.45,25.500000000000004,,British Grand Prix
LAW,2025,2,2,13,93.46316666666667,93.36915384615385,,0.16762857142857354,-0.08863736263736235,39.75,40.9,38.599999999999994,,British Grand Prix
LEC,2025,2,2,11,92.16366666666666,92.12072727272728,,0.2690285714285714,0.11756363636363644,39.56590909090909,40.85,38.28181818181818,,British Grand Prix
LIN,2025,1,1,3,,89.94166666666666,,,-0.3585526315789478,38.6,38.6,38.6,,British Grand Prix
NOR,2025,5,2,7,92.94500000000001,90.90597619047618,,1.349857892107893,-0.036323809523809765,36.72942857142857,40.857142857142854,25.440000000000005,,British Grand Prix
OCO,2025,3,2,5,,90.015125,93.51880000000001,,-0.02725526315789374,34.94777777777777,41.15,25.333333333333332,-0.0672162162162153,British Grand Prix
PIA,2025,4,2,7,88.12733333333331,90.93955952380954,,0.7877857142857152,-0.07711705884539627,35.79821428571429,40.77142857142858,25.5,,British Grand Prix
RUS,2025,2,1,12,,92.77795833333333,,,0.029174009324009452,39.47416666666666,40.64,38.30833333333333,,British Grand Prix
SAI,2025,3,3,10,93.31229999999998,87.34566666666667,92.53412499999999,0.007145454545454285,-0.13196428571428545,34.13194444444444,38.662499999999994,25.433333333333334,-0.031040540540541006,British Grand Prix
STR,2025,3,2,6,,93.1075,91.09316666666666,,0.12977142857142746,39.40833333333333,41.3,38.35,0.40953813559322044,British Grand Prix
TSU,2025,3,2,5,87.13133333333333,97.66629999999999,,-0.11983333333333233,-3.867403846153847,34.76,40.5,25.400000000000002,,British Grand Prix
VER,2025,3,1,9,,91.15092592592593,,,-0.04530464231354611,39.1,40.50000000000001,38.300000000000004,,British Grand Prix
ALB,2025,4,2,12,,90.41116666666666,107.00816666666668,,-0.05318181818181864,37.46666666666666,40.666666666666664,34.233333333333334,-0.16113947368420983,Belgian Grand Prix
ALO,2025,4,2,7,,90.59383333333332,106.61656666666667,,-0.04875187969924837,37.31904761904762,40.56666666666666,33.76666666666667,-0.11867567567567547,Belgian Grand Prix
ANT,2025,4,2,9,,92.6408888888889,106.66344444444445,,-0.08005725806451758,37.13333333333333,39.4,33.73333333333333,-0.0984200339558571,Belgian Grand Prix
BEA,2025,3,2,7,,107.03135,93.26828571428572,,-0.20390000000000008,36.35809523809524,38.31428571428571,34.2,-0.028428571428571147,Belgian Grand Prix
BOR,2025,3,2,7,,93.711,107.237425,,0.18032142857142874,36.2395238095238,38.22857142857142,33.75,-0.11996283783783762,Belgian Grand Prix
COL,2025,2,2,11,108.94575,93.66436363636363,,0.10390000000000149,0.07230789133247134,37.54204545454545,38.309090909090905,36.775,,Belgian Grand Prix
GAS,2025,2,2,3,,93.55499999999999,106.971,,-0.08550000000000323,36.11666666666667,38.36666666666667,33.86666666666667,-0.4770000000000002,Belgian Grand Prix
HAD,2025,2,2,12,93.40525000000001,,106.19533333333334,0.05705347091932437,,36.34583333333333,38.691666666666656,34.0,-0.4112499999999989,Belgian Grand Prix
HAM,2025,4,3,5,92.24575,92.49359999999999,109.08725000000001,-0.36910000000000165,0.7127000000000011,37.01375,38.375,34.8,-3.21414705882353,Belgian Grand Prix
HUL,2025,3,2,9,,96.93280555555555,106.89275,,3.4303250000000003,38.474999999999994,40.45,36.675,0.35747457627118623,Belgian Grand Prix
LAW,2025,3,2,13,,93.36915384615385,107.081,,-0.08863736263736235,36.17777777777778,38.599999999999994,33.733333333333334,-0.2761500000000015,Belgian Grand Prix
LEC,2025,3,2,11,,92.12072727272728,105.67000000000002,,0.11756363636363644,36.51616161616162,38.28181818181818,34.43333333333334,0.25096428571428586,Belgian Grand Prix
NOR,2025,3,2,6,,92.22249999999998,105.44973333333331,,0.08059999999999831,36.287777777777784,38.28333333333334,34.0,0.004685344827587784,Belgian Grand Prix
OCO,2025,3,2,5,,106.41203333333334,93.51880000000001,,-0.16070000000000062,36.44444444444444,38.36,34.333333333333336,-0.0672162162162153,Belgian Grand Prix
PIA,2025,2,2,7,,92.31228571428572,105.7594,,-0.036098360655737564,37.29571428571428,38.271428571428565,36.32,0.18940517241379157,Belgian Grand Prix
RUS,2025,3,2,12,,92.82141666666666,107.16624999999999,,-0.06373076923076898,37.669444444444444,38.30833333333333,36.775,-0.08237142857142751,Belgian Grand Prix
SAI,2025,2,2,10,93.31229999999998,,105.80675,0.007145454545454285,,37.6125,38.3,36.925,-0.2168499999999994,Belgian Grand Prix
STR,2025,2,2,6,,93.1075,105.64175,,0.12977142857142746,37.0375,38.35,35.725,-0.12494999999999971,Belgian Grand Prix
TSU,2025,3,1,6,,101.34353333333331,,,-2.581697802197802,38.49888888888889,40.5,36.61666666666667,,Belgian Grand Prix
VER,2025,2,1,7,,100.23216666666667,,,-0.04338434442270099,37.400000000000006,38.300000000000004,36.5,,Belgian Grand Prix
ALB,2025,3,2,9,,84.74305555555554,82.383,,-2.7308938596491217,41.38148148148148,49.333333333333336,36.02222222222222,0.07356666666666624,Hungarian Grand Prix
ALO,2025,2,2,4,82.03325,78.20066666666666,,0.29969999999999997,0.07799999999999939,37.74166666666667,39.833333333333336,35.65,,Hungarian Grand Prix
ANT,2025,3,2,10,78.63966666666666,82.547675,,0.6224285714285722,0.026681818181819146,42.07555555555555,50.56666666666666,35.86,,Hungarian Grand Prix
ARO,2025,1,1,3,,,80.38166666666666,,,46.0,46.0,46.0,-0.4272500000000007,Hungarian Grand Prix
BEA,2025,3,3,5,83.3288,82.3836,89.5755,-0.17588793103448352,-0.10409999999999833,38.43666666666667,39.85,35.9,0.5374576271186444,Hungarian Grand Prix
BOR,2025,5,3,6,89.87254166666668,86.91399999999999,86.91104999999999,6.639171428571428,1.212214285714284,41.79333333333334,49.25,36.11666666666667,0.36175851393188785,Hungarian Grand Prix
